# v1 v2 g dc1 dc2 ettr mttr
229921 735307 1 0.002088 0.001167 410098.136154 5239571
229921 738741 1 0.002088 0.001164 411266.171973 5972563
229921 745633 1 0.002088 0.001159 412625.247757 5295405
229921 770007 1 0.002088 0.001140 420618.980515 5726300
229921 777043 1 0.002088 0.001135 422042.540200 5659657
229921 780573 1 0.002088 0.001133 421765.352724 5934784
229921 787657 1 0.002088 0.001127 425443.585604 6228539
229921 823557 1 0.002088 0.001103 433571.975679 5341140
229921 830833 1 0.002088 0.001098 435861.336582 5210711
229921 845481 1 0.002088 0.001088 440069.252012 6205965
229921 863971 1 0.002088 0.001076 444714.338221 5813625
229921 878907 1 0.002088 0.001067 447562.478522 5843833
229921 886423 1 0.002088 0.001063 450538.169913 6811316
229921 897757 1 0.002088 0.001056 452973.500076 5998372
229921 909163 1 0.002088 0.001049 456053.267533 6006505
229921 936057 1 0.002088 0.001034 463310.312618 6124396
229921 943813 1 0.002088 0.001030 464292.887032 6478232
229921 955507 1 0.002088 0.001024 467289.579866 5898545
229921 967273 1 0.002088 0.001017 470216.513365 6407520
229921 983073 1 0.002088 0.001009 473704.876509 6593734
229921 995007 1 0.002088 0.001003 476569.301163 5873398
229921 1019091 1 0.002088 0.000991 482816.166855 7108944
229921 1027183 1 0.002088 0.000987 484995.989984 5896541
237657 241573 1 0.002053 0.002037 238525.004090 2913320
237657 249501 21 0.002053 0.002004 242016.218597 2796881
237657 253513 1 0.002053 0.001988 244206.698428 2750942
237657 259591 1 0.002053 0.001965 247738.468708 3074396
237657 271963 1 0.002053 0.001919 253345.082577 3226927
237657 274053 3 0.002053 0.001912 254215.417863 2956855
237657 293223 21 0.002053 0.001848 262450.298930 3381532
237657 299757 3 0.002053 0.001828 265836.120405 3602941
237657 310807 7 0.002053 0.001795 270372.095326 3366729
237657 317533 1 0.002053 0.001776 273398.575266 3684298
237657 324331 7 0.002053 0.001757 276787.726476 4378058
237657 326613 21 0.002053 0.001751 277544.831195 3836385
237657 333507 3 0.002053 0.001733 280729.444912 3300666
237657 345157 1 0.002053 0.001704 285858.852617 3647654
237657 352243 1 0.002053 0.001686 288674.974404 3380300
237657 359401 7 0.002053 0.001669 291265.925920 4420003
237657 361803 3 0.002053 0.001664 292697.636797 3502491
237657 369057 3 0.002053 0.001647 294860.882508 3518178
237657 376383 21 0.002053 0.001631 297641.095250 4689833
237657 381307 1 0.002053 0.001621 300314.698323 3652787
237657 383781 3 0.002053 0.001616 301247.508614 3852982
237657 398793 3 0.002053 0.001585 306298.561772 3920613
237657 411523 7 0.002053 0.001560 311324.587152 3728392
237657 414093 3 0.002053 0.001555 312457.037767 4713322
237657 419257 1 0.002053 0.001546 314480.967936 3881488
237657 427063 7 0.002053 0.001531 317748.767986 4337808
237657 434941 1 0.002053 0.001517 320470.551240 3880060
237657 437583 3 0.002053 0.001513 320476.926425 4158735
237657 453603 3 0.002053 0.001486 327294.711721 4286908
237657 459007 1 0.002053 0.001477 329861.643167 4480186
237657 467173 7 0.002053 0.001464 331802.339582 5161702
237657 478173 3 0.002053 0.001447 336973.003787 4253128
237657 492103 1 0.002053 0.001427 340767.333402 5546046
237657 503391 21 0.002053 0.001410 345161.415421 4473193
237657 517681 1 0.002053 0.001391 349634.077372 4367262
237657 529257 3 0.002053 0.001376 354392.290829 4535547
237657 538023 3 0.002053 0.001364 356702.041342 4421937
237657 546861 21 0.002053 0.001353 358559.471578 4951089
237657 552793 1 0.002053 0.001346 360498.097990 4586468
237657 564753 21 0.002053 0.001332 365324.372740 5077890
237657 573807 3 0.002053 0.001321 368335.021692 4513087
237657 579883 1 0.002053 0.001314 370650.232415 4713990
237657 592131 3 0.002053 0.001300 373883.345851 4627201
237657 598303 1 0.002053 0.001294 376187.620437 4901351
237657 620157 3 0.002053 0.001271 383168.311091 5033029
237657 636007 1 0.002053 0.001255 386691.010397 4650951
237657 655291 7 0.002053 0.001236 393235.074318 4802282
237657 658533 3 0.002053 0.001233 394222.574600 5559739
237657 674863 7 0.002053 0.001218 399010.670569 5528466
237657 678153 21 0.002053 0.001215 400483.442591 5007325
237657 684757 1 0.002053 0.001209 401542.405145 5963175
237657 688071 3 0.002053 0.001206 402894.860520 5568482
237657 704761 1 0.002053 0.001192 408353.728100 5790029
237657 728463 3 0.002053 0.001172 414089.606953 4981486
237657 735307 1 0.002053 0.001167 416702.123090 6930549
237657 738741 3 0.002053 0.001164 417477.259838 5043597
237657 745633 7 0.002053 0.001159 419474.918843 5550242
237657 770007 21 0.002053 0.001140 426867.155374 5913063
237657 777043 1 0.002053 0.001135 428724.496550 5278355
237657 780573 3 0.002053 0.001133 428921.700684 5710566
237657 787657 1 0.002053 0.001127 431609.492480 4939608
237657 823557 21 0.002053 0.001103 441334.038710 5877044
237657 830833 1 0.002053 0.001098 443692.018857 5594916
237657 845481 21 0.002053 0.001088 447204.371867 5173915
237657 863971 1 0.002053 0.001076 452212.565498 6184527
237657 878907 3 0.002053 0.001067 455702.264441 7226793
237657 886423 1 0.002053 0.001063 457442.753416 5463653
237657 897757 7 0.002053 0.001056 460567.401043 5957781
237657 909163 1 0.002053 0.001049 463649.026976 5724075
237657 936057 3 0.002053 0.001034 470227.077760 5658741
237657 943813 1 0.002053 0.001030 472384.504090 6893867
237657 955507 7 0.002053 0.001024 476038.223653 7570996
237657 967273 1 0.002053 0.001017 477916.431677 5558793
237657 983073 21 0.002053 0.001009 482394.188982 6146821
237657 995007 3 0.002053 0.001003 484824.573956 6431976
237657 1019091 3 0.002053 0.000991 491223.677849 7347494
237657 1027183 1 0.002053 0.000987 493129.184484 6418935
241573 249501 1 0.002037 0.002004 245057.267689 3063371
241573 253513 1 0.002037 0.001988 246996.489875 3148929
241573 259591 1 0.002037 0.001965 249363.610630 3004394
241573 271963 1 0.002037 0.001919 255844.079405 3398457
241573 274053 1 0.002037 0.001912 256790.359949 3094694
241573 293223 1 0.002037 0.001848 265192.227398 2867834
241573 299757 1 0.002037 0.001828 268584.392443 3711807
241573 310807 1 0.002037 0.001795 273295.596345 3598641
241573 317533 1 0.002037 0.001776 275829.102105 4035755
241573 324331 1 0.002037 0.001757 279040.503687 4014466
241573 326613 1 0.002037 0.001751 280350.501271 3312149
241573 333507 1 0.002037 0.001733 283044.847497 3979834
241573 345157 1 0.002037 0.001704 287206.541969 3444272
241573 352243 1 0.002037 0.001686 291141.382133 3648462
241573 359401 1 0.002037 0.001669 293347.526773 3242435
241573 361803 1 0.002037 0.001664 294526.824120 3694892
241573 369057 1 0.002037 0.001647 297995.170046 4059351
241573 376383 1 0.002037 0.001631 300546.879154 3233639
241573 381307 1 0.002037 0.001621 302154.420469 3758031
241573 383781 1 0.002037 0.001616 303051.052599 3713603
241573 398793 1 0.002037 0.001585 308822.546514 4303393
241573 411523 1 0.002037 0.001560 314167.318911 4271430
241573 414093 1 0.002037 0.001555 315640.837204 4265131
241573 419257 1 0.002037 0.001546 317074.171803 3785894
241573 427063 1 0.002037 0.001531 320052.521288 4237607
241573 434941 1 0.002037 0.001517 322663.901291 3766436
241573 437583 1 0.002037 0.001513 323748.870669 4436185
241573 453603 1 0.002037 0.001486 329804.553143 4585905
241573 459007 1 0.002037 0.001477 331254.583629 4532181
241573 467173 1 0.002037 0.001464 335105.067705 3903553
241573 478173 1 0.002037 0.001447 338248.512239 4591455
241573 492103 1 0.002037 0.001427 343687.132747 4626912
241573 503391 1 0.002037 0.001410 347927.825432 4933868
241573 517681 1 0.002037 0.001391 352189.992866 4845476
241573 529257 1 0.002037 0.001376 355877.640210 4369266
241573 538023 1 0.002037 0.001364 359167.980566 4861172
241573 546861 1 0.002037 0.001353 363068.864961 4571131
241573 552793 1 0.002037 0.001346 363950.279179 5080418
241573 564753 1 0.002037 0.001332 367485.060666 4672621
241573 573807 1 0.002037 0.001321 371034.838609 4932918
241573 579883 1 0.002037 0.001314 373498.798143 5257770
241573 592131 1 0.002037 0.001300 377185.573607 5052833
241573 598303 1 0.002037 0.001294 378677.755597 4540851
241573 620157 37 0.002037 0.001271 386401.094534 5552241
241573 636007 1 0.002037 0.001255 390679.813482 5412857
241573 655291 1 0.002037 0.001236 396030.908814 5084481
241573 658533 1 0.002037 0.001233 397646.742354 5493980
241573 674863 1 0.002037 0.001218 402652.973691 4888635
241573 678153 1 0.002037 0.001215 403224.171995 5478946
241573 684757 1 0.002037 0.001209 405082.867995 4812600
241573 688071 1 0.002037 0.001206 406331.072612 6141175
241573 704761 1 0.002037 0.001192 411640.976036 5172090
241573 728463 1 0.002037 0.001172 418169.866035 5204196
241573 735307 1 0.002037 0.001167 420050.018255 5425699
241573 738741 1 0.002037 0.001164 421074.996842 6102309
241573 745633 1 0.002037 0.001159 423728.591637 6261492
241573 770007 37 0.002037 0.001140 429994.066331 6725791
241573 777043 1 0.002037 0.001135 431375.254772 5612896
241573 780573 1 0.002037 0.001133 433370.061535 5855406
241573 787657 1 0.002037 0.001127 434429.922670 5511634
241573 823557 1 0.002037 0.001103 445195.568397 7042518
241573 830833 1 0.002037 0.001098 447356.557101 5304771
241573 845481 1 0.002037 0.001088 450193.124784 7258893
241573 863971 1 0.002037 0.001076 454941.724244 5496146
241573 878907 1 0.002037 0.001067 459616.673244 6173359
241573 886423 1 0.002037 0.001063 461002.026826 6082426
241573 897757 1 0.002037 0.001056 464179.072404 6221586
241573 909163 1 0.002037 0.001049 467478.671940 6014945
241573 936057 1 0.002037 0.001034 474335.991307 6606274
241573 943813 1 0.002037 0.001030 476438.808566 6425758
241573 955507 1 0.002037 0.001024 479365.600963 5817472
241573 967273 1 0.002037 0.001017 482764.477286 7012455
241573 983073 1 0.002037 0.001009 485916.517194 7494603
241573 995007 1 0.002037 0.001003 489334.840033 7763795
241573 1019091 37 0.002037 0.000991 495565.252799 7525618
241573 1027183 1 0.002037 0.000987 497802.920137 6941868
249501 253513 1 0.002004 0.001988 250602.504683 2934529
249501 259591 1 0.002004 0.001965 253294.647507 3252281
249501 271963 1 0.002004 0.001919 259484.078070 3483267
249501 274053 3 0.002004 0.001912 260951.600087 3505648
249501 293223 21 0.002004 0.001848 269358.753589 3363265
249501 299757 3 0.002004 0.001828 273575.285235 3617827
249501 310807 7 0.002004 0.001795 277154.310900 4549764
249501 317533 1 0.002004 0.001776 280439.369962 3355039
249501 324331 7 0.002004 0.001757 283894.103819 3919767
249501 326613 21 0.002004 0.001751 284497.867060 3459961
249501 333507 3 0.002004 0.001733 286760.892732 3811495
249501 345157 1 0.002004 0.001704 292397.665044 4155361
249501 352243 1 0.002004 0.001686 294996.562170 3463241
249501 359401 7 0.002004 0.001669 298450.304730 3990315
249501 361803 3 0.002004 0.001664 299441.611810 3914559
249501 369057 3 0.002004 0.001647 302069.383776 3704398
249501 376383 21 0.002004 0.001631 305253.844410 4640561
249501 381307 1 0.002004 0.001621 307049.609926 3944597
249501 383781 3 0.002004 0.001616 308666.155102 4646642
249501 398793 3 0.002004 0.001585 314987.024803 3810581
249501 411523 7 0.002004 0.001560 319734.511876 4020946
249501 414093 3 0.002004 0.001555 321062.322969 4520479
249501 419257 1 0.002004 0.001546 321727.108763 3656477
249501 427063 7 0.002004 0.001531 325848.773970 4329367
249501 434941 1 0.002004 0.001517 328627.630149 4701274
249501 437583 3 0.002004 0.001513 329181.964299 4593336
249501 453603 3 0.002004 0.001486 335536.171855 4473012
249501 459007 1 0.002004 0.001477 337922.029440 4142897
249501 467173 7 0.002004 0.001464 340358.824322 5100237
249501 478173 3 0.002004 0.001447 344165.051575 4551898
249501 492103 1 0.002004 0.001427 348524.760243 4311103
249501 503391 21 0.002004 0.001410 352522.379423 4381752
249501 517681 1 0.002004 0.001391 357503.210298 4604195
249501 529257 3 0.002004 0.001376 362575.353195 5044085
249501 538023 3 0.002004 0.001364 365029.013200 4442346
249501 546861 21 0.002004 0.001353 368331.296470 4387965
249501 552793 1 0.002004 0.001346 369851.065289 5352489
249501 564753 21 0.002004 0.001332 373496.925565 5478541
249501 573807 3 0.002004 0.001321 377495.450120 4696893
249501 579883 1 0.002004 0.001314 379370.093703 5370996
249501 592131 3 0.002004 0.001300 383238.979253 5236036
249501 598303 1 0.002004 0.001294 384966.251448 4735859
249501 620157 3 0.002004 0.001271 391193.989587 6481094
249501 636007 1 0.002004 0.001255 397297.803407 7004453
249501 655291 7 0.002004 0.001236 403731.426123 5221909
249501 658533 3 0.002004 0.001233 403967.636576 4707623
249501 674863 7 0.002004 0.001218 409746.272767 5532055
249501 678153 21 0.002004 0.001215 410435.979962 5069922
249501 684757 1 0.002004 0.001209 412421.210891 6806816
249501 688071 3 0.002004 0.001206 413616.726477 5824562
249501 704761 1 0.002004 0.001192 418067.315544 5907426
249501 728463 3 0.002004 0.001172 424893.289558 5370581
249501 735307 1 0.002004 0.001167 427480.353135 6274866
249501 738741 3 0.002004 0.001164 428035.644123 5588854
249501 745633 7 0.002004 0.001159 430124.462863 5590718
249501 770007 21 0.002004 0.001140 437292.431569 5486132
249501 777043 1 0.002004 0.001135 438886.439844 6164271
249501 780573 3 0.002004 0.001133 439550.786424 5858723
249501 787657 1 0.002004 0.001127 442578.450907 5523961
249501 823557 21 0.002004 0.001103 451758.774385 6424306
249501 830833 1 0.002004 0.001098 454162.630807 5814423
249501 845481 21 0.002004 0.001088 458328.131219 6359415
249501 863971 1 0.002004 0.001076 463113.250027 6373982
249501 878907 3 0.002004 0.001067 467141.906368 5503225
249501 886423 1 0.002004 0.001063 468573.535391 7282129
249501 897757 7 0.002004 0.001056 471690.091032 5742508
249501 909163 1 0.002004 0.001049 474980.907404 5956108
249501 936057 3 0.002004 0.001034 482165.517686 7638804
249501 943813 1 0.002004 0.001030 483888.447515 6312584
249501 955507 7 0.002004 0.001024 488084.473800 7202068
249501 967273 1 0.002004 0.001017 489867.982694 6408369
249501 983073 21 0.002004 0.001009 494084.835365 6985034
249501 995007 3 0.002004 0.001003 497005.269610 6457325
249501 1019091 3 0.002004 0.000991 502938.872134 6469485
249501 1027183 1 0.002004 0.000987 505198.696186 7320423
253513 259591 1 0.001988 0.001965 256206.026290 3937448
253513 271963 1 0.001988 0.001919 262110.421437 3578229
253513 274053 13 0.001988 0.001912 262297.938354 3005226
253513 293223 1 0.001988 0.001848 271835.876100 3377506
253513 299757 1 0.001988 0.001828 274760.887275 3307216
253513 310807 1 0.001988 0.001795 279172.358403 3963465
253513 317533 1 0.001988 0.001776 282250.796169 3913962
253513 324331 1 0.001988 0.001757 286397.145413 3853482
253513 326613 1 0.001988 0.001751 286913.769061 4283202
253513 333507 1 0.001988 0.001733 289519.126840 4039602
253513 345157 1 0.001988 0.001704 294815.004740 4048506
253513 352243 1 0.001988 0.001686 298047.969674 3856677
253513 359401 1 0.001988 0.001669 301354.058262 4143672
253513 361803 13 0.001988 0.001664 301633.892207 3961911
253513 369057 13 0.001988 0.001647 305030.603280 3815708
253513 376383 1 0.001988 0.001631 307285.709230 4532238
253513 381307 1 0.001988 0.001621 310269.136058 4359996
253513 383781 1 0.001988 0.001616 311321.704233 3599805
253513 398793 1 0.001988 0.001585 316527.575718 3869168
253513 411523 1 0.001988 0.001560 322833.512717 4063957
253513 414093 1 0.001988 0.001555 322334.078725 4587044
253513 419257 1 0.001988 0.001546 325433.822884 4746080
253513 427063 13 0.001988 0.001531 328247.937159 4319201
253513 434941 13 0.001988 0.001517 331350.084722 4552090
253513 437583 1 0.001988 0.001513 331974.037990 3788090
253513 453603 1 0.001988 0.001486 337777.632460 4529402
253513 459007 1 0.001988 0.001477 339270.340057 4648024
253513 467173 1 0.001988 0.001464 343394.574436 4542230
253513 478173 1 0.001988 0.001447 347709.321878 4689071
253513 492103 1 0.001988 0.001427 352478.858489 4260866
253513 503391 1 0.001988 0.001410 355798.698918 4367130
253513 517681 1 0.001988 0.001391 360739.204455 4322928
253513 529257 1 0.001988 0.001376 365665.790332 4083212
253513 538023 1 0.001988 0.001364 368193.895750 4002233
253513 546861 1 0.001988 0.001353 371646.126642 5147361
253513 552793 1 0.001988 0.001346 372871.278367 5364845
253513 564753 1 0.001988 0.001332 378032.396974 4936462
253513 573807 13 0.001988 0.001321 380924.487771 6028672
253513 579883 1 0.001988 0.001314 382138.834647 5384659
253513 592131 1 0.001988 0.001300 386924.893213 6106232
253513 598303 1 0.001988 0.001294 388155.116692 5038126
253513 620157 1 0.001988 0.001271 395697.800671 6060006
253513 636007 1 0.001988 0.001255 401257.344670 5351059
253513 655291 13 0.001988 0.001236 406707.287292 5000307
253513 658533 1 0.001988 0.001233 407589.599382 6038319
253513 674863 1 0.001988 0.001218 412537.544993 4951514
253513 678153 1 0.001988 0.001215 413351.812984 5637515
253513 684757 1 0.001988 0.001209 415381.629205 5010983
253513 688071 1 0.001988 0.001206 416900.863805 5359912
253513 704761 1 0.001988 0.001192 421267.542770 5788569
253513 728463 1 0.001988 0.001172 427378.112146 6087815
253513 735307 1 0.001988 0.001167 430119.421778 7071606
253513 738741 1 0.001988 0.001164 431733.269145 5294921
253513 745633 1 0.001988 0.001159 433638.990183 5986492
253513 770007 1 0.001988 0.001140 440318.178892 5731219
253513 777043 1 0.001988 0.001135 442494.111432 5467173
253513 780573 1 0.001988 0.001133 443451.432352 5698599
253513 787657 13 0.001988 0.001127 446183.246658 5625708
253513 823557 1 0.001988 0.001103 455701.982259 5671990
253513 830833 1 0.001988 0.001098 457801.356146 6292151
253513 845481 13 0.001988 0.001088 462376.059033 7447637
253513 863971 1 0.001988 0.001076 466856.568070 6997241
253513 878907 1 0.001988 0.001067 470861.123453 6038958
253513 886423 1 0.001988 0.001063 472637.394890 7654480
253513 897757 1 0.001988 0.001056 476061.200647 6210019
253513 909163 1 0.001988 0.001049 478730.331675 6186281
253513 936057 1 0.001988 0.001034 486726.824805 6591172
253513 943813 13 0.001988 0.001030 487932.858023 7979405
253513 955507 1 0.001988 0.001024 491028.179295 6910367
253513 967273 1 0.001988 0.001017 493238.914714 6432867
253513 983073 13 0.001988 0.001009 497186.975025 6728978
253513 995007 13 0.001988 0.001003 500413.083852 7147238
253513 1019091 1 0.001988 0.000991 507850.446442 7877959
253513 1027183 1 0.001988 0.000987 508612.114193 6511643
259591 271963 1 0.001965 0.001919 265043.479175 3229536
259591 274053 1 0.001965 0.001912 265583.309018 3153544
259591 293223 1 0.001965 0.001848 274397.123632 3639077
259591 299757 1 0.001965 0.001828 278011.135472 4489433
259591 310807 1 0.001965 0.001795 283090.842634 3481260
259591 317533 1 0.001965 0.001776 286038.368990 3630601
259591 324331 1 0.001965 0.001757 290206.992831 3941473
259591 326613 1 0.001965 0.001751 290926.257125 4914462
259591 333507 1 0.001965 0.001733 293579.827866 3729834
259591 345157 1 0.001965 0.001704 298163.533953 3837954
259591 352243 1 0.001965 0.001686 301586.033821 3791371
259591 359401 1 0.001965 0.001669 304174.184769 4218832
259591 361803 1 0.001965 0.001664 305495.670551 4029088
259591 369057 1 0.001965 0.001647 308294.401238 3532670
259591 376383 1 0.001965 0.001631 311006.295740 4606904
259591 381307 1 0.001965 0.001621 313645.947013 3478794
259591 383781 1 0.001965 0.001616 314387.126888 4869225
259591 398793 1 0.001965 0.001585 320391.905824 4086977
259591 411523 1 0.001965 0.001560 325952.198410 4346262
259591 414093 1 0.001965 0.001555 326917.537858 3733982
259591 419257 1 0.001965 0.001546 329396.454594 4951880
259591 427063 1 0.001965 0.001531 331802.157593 4034217
259591 434941 1 0.001965 0.001517 335022.949132 5422682
259591 437583 1 0.001965 0.001513 335462.028792 4532387
259591 453603 1 0.001965 0.001486 341610.498464 4539346
259591 459007 1 0.001965 0.001477 344624.532294 5107194
259591 467173 1 0.001965 0.001464 347081.842845 4798718
259591 478173 1 0.001965 0.001447 351489.434266 4661030
259591 492103 1 0.001965 0.001427 355914.450580 4527969
259591 503391 1 0.001965 0.001410 360704.745317 4333461
259591 517681 1 0.001965 0.001391 365483.414019 5119104
259591 529257 1 0.001965 0.001376 369056.595219 4552437
259591 538023 1 0.001965 0.001364 373648.849638 4895407
259591 546861 1 0.001965 0.001353 375768.252025 5294830
259591 552793 1 0.001965 0.001346 378133.111881 6231821
259591 564753 1 0.001965 0.001332 381926.878316 4792739
259591 573807 1 0.001965 0.001321 385063.219057 4718116
259591 579883 1 0.001965 0.001314 387214.329705 4809079
259591 592131 1 0.001965 0.001300 390422.769136 5600909
259591 598303 1 0.001965 0.001294 392454.933096 4802219
259591 620157 1 0.001965 0.001271 399716.668861 6240917
259591 636007 1 0.001965 0.001255 405782.228588 5788105
259591 655291 1 0.001965 0.001236 411130.624568 4950124
259591 658533 1 0.001965 0.001233 412147.360238 5662219
259591 674863 1 0.001965 0.001218 417414.679330 5547915
259591 678153 43 0.001965 0.001215 417967.464010 5204200
259591 684757 1 0.001965 0.001209 420962.403680 5692061
259591 688071 1 0.001965 0.001206 421812.088076 6155987
259591 704761 1 0.001965 0.001192 426286.099122 5353716
259591 728463 43 0.001965 0.001172 433289.346358 5229011
259591 735307 1 0.001965 0.001167 436383.050120 6334247
259591 738741 1 0.001965 0.001164 436745.414174 5703348
259591 745633 1 0.001965 0.001159 438378.063905 5474422
259591 770007 1 0.001965 0.001140 445946.534310 5952617
259591 777043 1 0.001965 0.001135 448488.633012 5971908
259591 780573 1 0.001965 0.001133 448659.838528 5580969
259591 787657 1 0.001965 0.001127 451220.507045 6247123
259591 823557 1 0.001965 0.001103 461465.950124 7002886
259591 830833 1 0.001965 0.001098 463995.551297 7507496
259591 845481 1 0.001965 0.001088 466884.925562 5890511
259591 863971 1 0.001965 0.001076 472769.914424 6482435
259591 878907 1 0.001965 0.001067 476257.993972 6047872
259591 886423 1 0.001965 0.001063 478080.891160 6755631
259591 897757 1 0.001965 0.001056 481571.379299 6810156
259591 909163 1 0.001965 0.001049 483897.691768 7873441
259591 936057 1 0.001965 0.001034 492442.072349 6465189
259591 943813 1 0.001965 0.001030 493888.136302 7145035
259591 955507 1 0.001965 0.001024 496308.726994 6573985
259591 967273 1 0.001965 0.001017 500864.113176 6629781
259591 983073 1 0.001965 0.001009 503673.010042 6804462
259591 995007 1 0.001965 0.001003 506260.227566 6921946
259591 1019091 1 0.001965 0.000991 513307.363486 6424323
259591 1027183 1 0.001965 0.000987 514050.811882 7165012
271963 274053 1 0.001919 0.001912 271865.645204 3778953
271963 293223 1 0.001919 0.001848 281105.126875 4836433
271963 299757 1 0.001919 0.001828 284016.304161 3477251
271963 310807 1 0.001919 0.001795 289950.373198 3955447
271963 317533 31 0.001919 0.001776 292696.007320 4463969
271963 324331 1 0.001919 0.001757 295934.115954 3961257
271963 326613 1 0.001919 0.001751 297778.322066 3729619
271963 333507 1 0.001919 0.001733 300290.537226 3632552
271963 345157 1 0.001919 0.001704 305319.529084 4214691
271963 352243 1 0.001919 0.001686 308709.084650 4655133
271963 359401 1 0.001919 0.001669 311655.154810 3710248
271963 361803 1 0.001919 0.001664 313015.503822 4337248
271963 369057 1 0.001919 0.001647 316312.528351 4267671
271963 376383 1 0.001919 0.001631 318724.334482 4374146
271963 381307 1 0.001919 0.001621 320704.512738 4133817
271963 383781 1 0.001919 0.001616 322097.404558 4038070
271963 398793 1 0.001919 0.001585 328049.954443 4416686
271963 411523 1 0.001919 0.001560 334243.181059 4245447
271963 414093 1 0.001919 0.001555 334966.632364 4918710
271963 419257 1 0.001919 0.001546 336745.261565 4271626
271963 427063 1 0.001919 0.001531 339218.110685 4782513
271963 434941 1 0.001919 0.001517 342270.336719 4154925
271963 437583 1 0.001919 0.001513 344417.012915 4735900
271963 453603 1 0.001919 0.001486 350561.558936 4490409
271963 459007 1 0.001919 0.001477 351908.090215 4079445
271963 467173 1 0.001919 0.001464 355751.041507 4845482
271963 478173 1 0.001919 0.001447 359482.803061 6575171
271963 492103 1 0.001919 0.001427 365059.772102 4689450
271963 503391 1 0.001919 0.001410 368484.340119 5044921
271963 517681 1 0.001919 0.001391 373998.907941 5084917
271963 529257 1 0.001919 0.001376 378943.775799 4386700
271963 538023 1 0.001919 0.001364 381377.397617 4906440
271963 546861 1 0.001919 0.001353 384425.735450 4429618
271963 552793 1 0.001919 0.001346 385889.802472 5219525
271963 564753 1 0.001919 0.001332 391005.983951 5259575
271963 573807 1 0.001919 0.001321 393713.300420 6676162
271963 579883 1 0.001919 0.001314 395591.106365 5596666
271963 592131 31 0.001919 0.001300 400444.871324 5293071
271963 598303 1 0.001919 0.001294 401823.862734 6375510
271963 620157 1 0.001919 0.001271 409244.195245 4866390
271963 636007 1 0.001919 0.001255 414001.737861 5547784
271963 655291 1 0.001919 0.001236 421454.360825 5197203
271963 658533 31 0.001919 0.001233 421894.463543 5386178
271963 674863 1 0.001919 0.001218 427027.981500 6105316
271963 678153 1 0.001919 0.001215 427197.260542 5426935
271963 684757 1 0.001919 0.001209 430231.960666 5536430
271963 688071 1 0.001919 0.001206 431390.365938 5005803
271963 704761 1 0.001919 0.001192 436331.884777 5393445
271963 728463 1 0.001919 0.001172 443799.647677 5484256
271963 735307 1 0.001919 0.001167 446425.466638 6490444
271963 738741 1 0.001919 0.001164 446872.146881 6619563
271963 745633 1 0.001919 0.001159 448660.103571 7187247
271963 770007 1 0.001919 0.001140 456442.703168 5781650
271963 777043 1 0.001919 0.001135 458495.581102 5508251
271963 780573 1 0.001919 0.001133 459808.579106 7426346
271963 787657 1 0.001919 0.001127 461380.080475 5911959
271963 823557 1 0.001919 0.001103 471932.295563 6785776
271963 830833 1 0.001919 0.001098 473758.912777 6391680
271963 845481 1 0.001919 0.001088 477862.403676 5967372
271963 863971 1 0.001919 0.001076 483050.850014 5936434
271963 878907 1 0.001919 0.001067 488326.105697 7592853
271963 886423 1 0.001919 0.001063 490587.826170 6439738
271963 897757 1 0.001919 0.001056 492618.252116 6413403
271963 909163 1 0.001919 0.001049 495572.635187 7000198
271963 936057 1 0.001919 0.001034 503030.603150 6432275
271963 943813 1 0.001919 0.001030 505125.464925 6212937
271963 955507 1 0.001919 0.001024 508643.725235 7243465
271963 967273 1 0.001919 0.001017 511439.668251 7153356
271963 983073 1 0.001919 0.001009 516133.400236 8383000
271963 995007 31 0.001919 0.001003 518340.212645 6924987
271963 1019091 1 0.001919 0.000991 524828.941565 7605988
271963 1027183 1 0.001919 0.000987 527057.690890 7076201
274053 293223 3 0.001912 0.001848 282484.227551 4229135
274053 299757 3 0.001912 0.001828 285605.185991 3288636
274053 310807 1 0.001912 0.001795 290590.524108 3411524
274053 317533 1 0.001912 0.001776 294337.495001 4324390
274053 324331 1 0.001912 0.001757 296695.140003 3464797
274053 326613 3 0.001912 0.001751 298217.057822 3659237
274053 333507 3 0.001912 0.001733 301927.867576 4204893
274053 345157 1 0.001912 0.001704 307406.165709 4076892
274053 352243 1 0.001912 0.001686 309202.367091 4555096
274053 359401 1 0.001912 0.001669 312360.861100 4102838
274053 361803 39 0.001912 0.001664 313742.798386 4020184
274053 369057 39 0.001912 0.001647 316986.860819 3954148
274053 376383 3 0.001912 0.001631 320178.107705 3930672
274053 381307 1 0.001912 0.001621 321063.229879 4171851
274053 383781 3 0.001912 0.001616 322962.570101 4375683
274053 398793 3 0.001912 0.001585 329148.971237 5109629
274053 411523 1 0.001912 0.001560 334528.544438 4434213
274053 414093 3 0.001912 0.001555 335600.771386 4404237
274053 419257 1 0.001912 0.001546 338202.752027 4932932
274053 427063 13 0.001912 0.001531 340779.948847 3931586
274053 434941 13 0.001912 0.001517 343838.818328 4803510
274053 437583 3 0.001912 0.001513 345213.926744 5327036
274053 453603 3 0.001912 0.001486 351512.379142 4487831
274053 459007 1 0.001912 0.001477 353060.508586 4036741
274053 467173 1 0.001912 0.001464 356542.818555 4460513
274053 478173 3 0.001912 0.001447 361123.775604 4518983
274053 492103 1 0.001912 0.001427 365949.088128 4636190
274053 503391 3 0.001912 0.001410 370373.632070 5167500
